,1,2,3,4,5,6,7,8,9,10,11,12,13
678,1080800386,2019/08/29 21:52:55,結案,PC,第一工務大隊,葉明晉,路面坑洞,中西區,鋪面,路面坑洞,,崇善八街40號前掏空等搶修工程,經度:120.23128367452 緯度:22.9723876686674X_97坐標:171179.47 Y_97坐標:2541431.91
679,1080800385,2019/08/29 19:05:46,結案,PC,公園管理科一股,林雨靜,行道樹正常,北區,行道樹,行道樹正常,,文成3路393號,經度:120.200987133221 緯度:23.0159991392766X_97坐標:168099.18 Y_97坐標:2546278.05
680,1080800384,2019/08/29 16:33:22,傳送派工單給包商,PC,公園管理科一股,林雨靜,路樹修剪及運棄(疏剪),安平區,行道樹,路樹修剪及運棄(疏剪),,五期苗圃,經度:120.181174246646 緯度:22.9866766128672X_97坐標:166050.08 Y_97坐標:2543042.06
681,1080800383,2019/08/29 14:22:18,結案,PC,養護工程科二股,劉英君,修補變壞,南區,鋪面,修補變壞,,南區明興路(中華南路二段以南),經度:120.189046328194 緯度:22.9608991322419X_97坐標:166841.43 Y_97坐標:2540182.97
682,1080800381,2019/08/28 23:27:47,結案,PC,原宏營造有限公司,李坤展,路面坑洞,東山區,鋪面,路面坑洞,175線18K+500,175線18K+500,經度:120.482445626214 緯度:23.2525531631996X_97坐標:197043.042731994 Y_97坐標:2572343.95150996
683,1080800380,2019/08/28 19:28:22,結案,PC,第一工務大隊,王雅欣,水溝,北區,排水設施,水溝,,北區西華街西華堂前側溝破損等5件搶修,經度:120.210661110392 緯度:22.9996481460308X_97坐標:169081.08 Y_97坐標:2544461.96
684,1080800379,2019/08/28 19:17:36,結案,PC,第一工務大隊,王雅欣,水溝,北區,排水設施,水溝,,北區開南街(開元振興公園)籃球場對面側溝水泥堵塞等2件搶修,經度:120.223885347267 緯度:23.0069862934011X_97坐標:170441.12 Y_97坐標:2545267.35
685,1080800378,2019/08/28 11:19:16,結案,PC,公園管理科二股,林芳瑜,草花整理割草,新營區,灌木及草花,草花整理割草,,公三,經度:120.317401356996 緯度:23.3110260025449X_97坐標:180185.47 Y_97坐標:2578889.2
686,1080800377,2019/08/28 11:16:28,結案,PC,公園管理科二股,林芳瑜,抽水,鹽水區,水池,抽水,,青蛙池抽水,經度:120.270380039186 緯度:23.316506358027X_97坐標:175379.13 Y_97坐標:2579519.57
687,1080800376,2019/08/28 10:46:54,結案,PC,養護工程科一股,陳明照,其他正常,東區,其他,其他正常,,東寧地下道,經度:120.21333936429 緯度:22.9939369907806X_97坐標:169352.26 Y_97坐標:2543828.03
688,1080800375,2019/08/28 09:45:01,結案,PC,其功營造工程股份有限公司,張富森,不良木移除,大內區,行道樹,不良木移除,,西拉雅公園,經度:120.370754949198 緯度:23.1420579537259X_97坐標:185561.457495398 Y_97坐標:2560152.82947525
689,1080800373,2019/08/27 16:54:25,完工通報核准,PC,公園管理科一股,林忠毅,維修,安平區,照明,維修,,安平區永華路二段介於丁丁藥局及貴族世家人行步道,經度:120.172919362518 緯度:22.9928277504037X_97坐標:165207.55 Y_97坐標:2543727.99
690,1080800372,2019/08/27 16:43:04,已派工,PC,公園管理科一股,林忠毅,增設,東區,照明,增設,,光明公園,經度:120.227558314731 緯度:22.9740810534184X_97坐標:170798.46 Y_97坐標:2541621.44
691,1080800371,2019/08/27 15:16:20,結案,PC,原宏營造有限公司,李侑珊,不良木移除,新營區,行道樹,不良木移除,108.08.25,景觀湖往醫院,經度:120.314134953183 緯度:23.309905578802X_97坐標:179850.791443141 Y_97坐標:2578766.70006465
692,1080800370,2019/08/27 09:20:26,完工通報核准,PC,公園管理科一股,林忠毅,維修,南區,照明,維修,,親水公園遊戲區內,經度:120.18181185854 緯度:22.931571680554X_97坐標:166081.46 Y_97坐標:2536939.36
693,1080800369,2019/08/27 09:13:53,結案,PC,生源企業行,鄭誠達,路樹修剪及運棄(疏剪),柳營區,行道樹,路樹修剪及運棄(疏剪),,南316 0K+800,經度:120.304510684558 緯度:23.2760795872332X_97坐標:178848.421679028 Y_97坐標:2575025.41439954
694,1080800368,2019/08/26 21:48:33,結案,PC,原宏營造有限公司,李坤展,路面坑洞,官田區,鋪面,路面坑洞,南318線4K+800、5K+400、南316線0K+500,南318線4K+800、5K+400、南316線0K+500,經度:120.325557519103 緯度:23.2200569381721X_97坐標:180972.846800678 Y_97坐標:2568811.19634965
695,1080800367,2019/08/26 21:34:10,結案,PC,原宏營造有限公司,李坤展,水溝,白河區,排水設施,水溝,172線41K+600,172線41K+600,經度:120.493908690719 緯度:23.3412517117839X_97坐標:198250.297058368 Y_97坐標:2582162.30049651
696,1080800366,2019/08/26 18:56:04,傳送派工單給包商,PC,公園管理科一股,林忠毅,維修,東區,照明,維修,,東區時代公園,經度:120.23223878912 緯度:22.9918089208979X_97坐標:171288.66 Y_97坐標:2543582.1
697,1080800365,2019/08/26 18:52:53,完工通報核准,PC,公園管理科一股,林忠毅,維修,北區,照明,維修,,連雅堂紀念公園外側走道,經度:120.197474261402 緯度:23.0054025106159X_97坐標:167732.66 Y_97坐標:2545106.54
698,1080800364,2019/08/26 17:22:33,結案,PC,原宏營造有限公司,李坤展,路面坑洞,麻豆區,鋪面,路面坑洞,171甲線3K+300,171甲線3K+300,經度:120.292405555519 緯度:23.1838623553372X_97坐標:177560.224079312 Y_97坐標:2564819.08444484
699,1080800363,2019/08/26 14:54:42,結案,PC,第一工務大隊,黃福彬,設施正常,北區,設施,設施正常,,台南公園等公園,經度:120.211802076796 緯度:23.0031066817508X_97坐標:169200.11 Y_97坐標:2544844.33
700,1080800362,2019/08/26 10:02:44,結案,PC,生源企業行,鄭誠達,植栽等其他妨礙行車安全狀況半車道,六甲區,路面狀況,植栽等其他妨礙行車安全狀況半車道,,108年度市道171及174線等景觀綠美化維護工程開口契約,經度:120.375461564383 緯度:23.2385026149454X_97坐標:186089.302494201 Y_97坐標:2570831.0551768
701,1080800361,2019/08/26 09:07:00,完工通報(至承辦),PC,第三工務大隊,郭振東,防災待命及搶災搶險工作,永康區,防災待命及搶災搶險工作,防災待命及搶災搶險工作,永康區等區,市道177線等區,經度:120.256149628875 緯度:22.9981100381188X_97坐標:173743.65 Y_97坐標:2544267.25
702,1080800360,2019/08/26 08:34:51,結案,PC,養護工程科一股,許文耀,路面坑洞,安平區,鋪面,路面坑洞,,安平路500巷對面淘空,經度:120.172237616564 緯度:22.998836870076X_97坐標:165141.41 Y_97坐標:2544393.84
703,1080800359,2019/08/25 22:24:39,結案,PC,億興土木包工業,吳慶興,鋪面正常,白河區,鋪面,鋪面正常,待命(172乙線及174線),待命(172乙線及174線),經度:120.474227872764 緯度:23.3405209888133X_97坐標:196237.528592294 Y_97坐標:2582088.55969866
704,1080800358,2019/08/25 21:24:36,結案,PC,原宏營造有限公司,李坤展,路面坑洞,東山區,鋪面,路面坑洞,175線20K+600,175線20K+600,經度:120.47655273164 緯度:23.239127228295X_97坐標:196434.700165109 Y_97坐標:2570859.33160413
705,1080800356,2019/08/25 17:46:59,結案,PC,其功營造工程股份有限公司,張富森,路樹傾倒扶正,善化區,行道樹,路樹傾倒扶正,,公滯十,經度:120.30514606166 緯度:23.113280683289X_97坐標:178827.308219748 Y_97坐標:2556996.537068
706,1080800355,2019/08/25 17:36:35,結案,PC,其功營造工程股份有限公司,張富森,防災待命及搶災搶險工作,鹽水區,防災待命及搶災搶險工作,防災待命及搶災搶險工作,,臺南市鹽水區南門路80巷,經度:120.267775603883 緯度:23.3137675939195X_97坐標:175111.220851981 Y_97坐標:2579217.61445701
707,1080800354,2019/08/25 10:51:34,錄案,手機,泉棸營造有限公司,周巡查,路面坑洞,永康區,鋪面,路面坑洞,,永康新化區180甲線 4K 300,經度:120.254908 緯度:22.9994286X_97坐標:173617.09 Y_97坐標:2544413.91
708,1080800353,2019/08/25 10:22:51,錄案,手機,泉棸營造有限公司,周巡查,路面坑洞,永康區,鋪面,路面坑洞,,永康新化區180甲線 8K 200,經度:120.2784417 緯度:23.0208343X_97坐標:176041.4 Y_97坐標:2546772.3
709,1080800352,2019/08/24 20:18:53,結案,PC,泳承土木包工業,南區(泳承),路面塌陷,南區,路基及邊坡,路面塌陷,,永成路二段90號前人行道地磚凹陷等5處,經度:120.198206034793 緯度:22.9470789366447X_97坐標:167772.39439823 Y_97坐標:2538647.36562103
710,1080800351,2019/08/24 20:08:22,結案,PC,泳承土木包工業,南區(泳承),蓋版損壞,南區,排水設施,蓋版損壞,,南門路(台南高商停車場前)溝蓋塌陷等5處,經度:120.203606291664 緯度:22.9803585677092X_97坐標:168346.227030755 Y_97坐標:2542329.73752456
711,1080800349,2019/08/24 10:00:13,完工通報核准,PC,公園管理科一股,林忠毅,調整定時器,北區,照明,調整定時器,,永華六行政區,經度:120.211868696757 緯度:23.0098423179028X_97坐標:169210.95 Y_97坐標:2545590.2
712,1080800348,2019/08/24 09:58:22,完工通報核准,PC,公園管理科一股,林忠毅,汰換,中西區,照明,汰換,,府中街人行步道,經度:120.207229536492 緯度:22.9906485487952X_97坐標:168723.89 Y_97坐標:2543467.24
713,1080800347,2019/08/24 09:54:16,完工通報核准,PC,公園管理科一股,林忠毅,維修,東區,照明,維修,,東寧運動公園靠近網球場,經度:120.231541300432 緯度:22.9888612492469X_97坐標:171215.44 Y_97坐標:2543256.05
714,1080800346,2019/08/24 09:51:37,完工通報核准,PC,公園管理科一股,林忠毅,維修,北區,照明,維修,,成功大學小東路上,經度:120.219628745849 緯度:23.0010986678067X_97坐標:170001.29 Y_97坐標:2544617.67
715,1080800345,2019/08/24 09:49:59,完工通報核准,PC,公園管理科一股,林忠毅,維修,北區,照明,維修,,永祥公園內,經度:120.219829289961 緯度:23.016012483379X_97坐標:170030.64 Y_97坐標:2546269.12
716,1080800343,2019/08/24 09:45:37,完工通報核准,PC,公園管理科一股,林忠毅,維修,北區,照明,維修,,台南公園出入口,經度:120.199754242579 緯度:23.0125267057924X_97坐標:167970.7 Y_97坐標:2545894.2
717,1080800342,2019/08/24 09:43:14,完工通報核准,PC,公園管理科一股,林忠毅,維修,安平區,照明,維修,,安平路192號至288號前,經度:120.172489919093 緯度:22.9982348887962X_97坐標:165166.9 Y_97坐標:2544327.03
718,1080800341,2019/08/24 09:41:51,完工通報核准,PC,公園管理科一股,林忠毅,維修,中西區,照明,維修,,中西區永華路一段與永華一街,經度:120.188684606818 緯度:22.9885153986964X_97坐標:166821.24 Y_97坐標:2543241.41
719,1080800340,2019/08/24 09:40:06,完工通報核准,PC,公園管理科一股,林忠毅,維修,北區,照明,維修,,海安路三段32巷至54巷間,經度:120.19968490388 緯度:23.0028644062691X_97坐標:167957.75 Y_97坐標:2544824.23
720,1080800339,2019/08/24 09:37:50,完工通報核准,PC,公園管理科一股,林忠毅,維修,中西區,照明,維修,,中西區民族路二段西門路圓環,經度:120.200615128351 緯度:22.9975908175342X_97坐標:168049.93 Y_97坐標:2544239.71
721,1080800337,2019/08/23 21:16:55,結案,PC,原宏營造有限公司,李坤展,蓋版損壞,東山區,排水設施,蓋版損壞,175線16K+100,175線16K+100,經度:120.48845423019 緯度:23.2655331326564X_97坐標:197662.931481537 Y_97坐標:2573779.1686615
722,1080800335,2019/08/23 16:54:29,完工通報(至承辦),PC,第三工務大隊,郭振東,種植植栽/灌木/草花,仁德區,1999通報,種植植栽/灌木/草花,177線6K+300,仁德區中正錄三段,經度:120.258103289381 緯度:22.9877936010327X_97坐標:173938.16 Y_97坐標:2543123.8
723,1080800333,2019/08/23 15:35:03,完工登錄(至承辦),PC,騏明實業有限公司,李文義,路燈增設,安南區,照明不足,路燈增設,,長和路一段2巷22號前道路巷口,經度:120.239446052176 緯度:23.0530921424596X_97坐標:172062.816913894 Y_97坐標:2550364.75846414
724,1080800332,2019/08/23 15:32:46,完工登錄(至承辦),PC,騏明實業有限公司,李文義,路燈維修,安南區,照明異常,路燈維修,,長和路一段2巷22號前道路巷尾,經度:120.663812150532 緯度:23.4253918180227X_97坐標:215645.422356363 Y_97坐標:2591429.34929075
725,1080800331,2019/08/23 15:29:54,完工登錄(至承辦),PC,騏明實業有限公司,李文義,路燈維修,安南區,照明異常,路燈維修,,公學路一段124巷口 ,經度:120.202231388989 緯度:23.0770737530836X_97坐標:168263.593943781 Y_97坐標:2553040.82384218
726,1080800330,2019/08/23 15:26:34,完工登錄(至承辦),PC,騏明實業有限公司,李文義,路燈維修,東區,照明異常,路燈維修,,中華東路二段133巷17弄30號,經度:120.234178861136 緯度:22.9860733768232X_97坐標:171484.249782406 Y_97坐標:2542945.90773347
727,1080800329,2019/08/23 15:23:28,完工登錄(至承辦),PC,騏明實業有限公司,李文義,路燈維修,東區,照明異常,路燈維修,,前鋒路上與大學路西段東南角(後火車站門口對面轉角),經度:120.213588301828 緯度:22.9969216288956X_97坐標:169379.554309542 Y_97坐標:2544158.41245703
728,1080800328,2019/08/23 14:52:40,結案,PC,養護工程科一股,鄭世衡,路面破(龜)裂,永康區,鋪面,路面破(龜)裂,,永康區. 路面破裂共3件,經度:120.265140591446 緯度:23.0102158277388X_97坐標:174672.12 Y_97坐標:2545603.19
729,1080800327,2019/08/23 14:25:13,包商回覆預定數量(for監造),PC,原宏營造有限公司,李侑珊,草花整理人工拔草,新營區,灌木及草花,草花整理人工拔草,108.08.23,文化中心側邊附近土丘和後面往歌友會那區塊,經度:120.315026534463 緯度:23.3090568228294X_97坐標:179941.539308112 Y_97坐標:2578672.27478643
730,1080800326,2019/08/23 14:20:39,包商回覆預定數量(for承辦),PC,原宏營造有限公司,李侑珊,水池清潔,新營區,水池,水池清潔,108.08.23,中正路和民治路的交叉口水池,經度:120.316154436541 緯度:23.3106294754931X_97坐標:180057.72644057 Y_97坐標:2578845.88934596
731,1080800325,2019/08/23 14:19:12,結案,PC,原宏營造有限公司,李侑珊,木棧設施損壞,新營區,設施,木棧設施損壞,108.08.23,民治路往中正路那邊,經度:120.315846267042 緯度:23.3106680577629X_97坐標:180026.22667937 Y_97坐標:2578850.31096287
732,1080800324,2019/08/23 13:44:23,完工登錄(至承辦),PC,騏明實業有限公司,李文義,路燈維修,東區,照明異常,路燈維修,,大學路12巷對面成大人行道上,經度:120.220342636958 緯度:22.9961537791534X_97坐標:170071.565185843 Y_97坐標:2544069.68325121
733,1080800323,2019/08/23 13:38:16,完工登錄(至承辦),PC,騏明實業有限公司,李文義,路燈維修,安南區,照明異常,路燈維修,,長溪路二段133巷內,經度:120.203530215807 緯度:23.0457697332973X_97坐標:168377.794788756 Y_97坐標:2549573.45144696
734,1080800322,2019/08/23 11:44:25,完工登錄(至承辦),PC,騏明實業有限公司,李文義,路燈維修,安南區,照明異常,路燈維修,,安和路四段36巷103號前(開安高幹78-1),經度:120.221950863089 緯度:23.0512000253181X_97坐標:170268.821037169 Y_97坐標:2550164.65099907
735,1080800321,2019/08/23 11:40:52,完工登錄(至承辦),PC,騏明實業有限公司,李文義,路燈維修,安南區,照明異常,路燈維修,,開安路32巷26號前,經度:120.224543886778 緯度:23.0450489277823X_97坐標:170530.944801456 Y_97坐標:2549482.06354669
736,1080800320,2019/08/23 11:38:32,完工登錄(至承辦),PC,騏明實業有限公司,李文義,路燈維修,安南區,照明異常,路燈維修,,安和路四段36巷74弄口,經度:120.221195910832 緯度:23.0511348003004X_97坐標:170191.41498095 Y_97坐標:2550157.83952671
737,1080800319,2019/08/23 11:33:38,完工登錄(至承辦),PC,騏明實業有限公司,李文義,路燈維修,東區,照明異常,路燈維修,,大同地下道配合水利局鐵路東移,經度:120.212475327869 緯度:22.9885987937313X_97坐標:169260.502009144 Y_97坐標:2543237.35275252
738,1080800318,2019/08/23 11:15:19,結案,PC,第一工務大隊,王雅欣,水溝,北區,排水設施,水溝,,北區長榮路五段402號前水溝壁破損等5件搶修,經度:120.214534482113 緯度:23.0132731079782X_97坐標:169486.26 Y_97坐標:2545968.66
739,1080800317,2019/08/23 11:08:20,結案,PC,第一工務大隊,王雅欣,地磚損壞,北區,人行道設施,地磚損壞,,北區西門路四段273號(湯姆熊門口前)地磚破損及增設洩水孔1處搶修,經度:120.209138257669 緯度:23.0131752664945X_97坐標:168933.04 Y_97坐標:2545960.8
740,1080800315,2019/08/23 10:58:04,結案,PC,第一工務大隊,王雅欣,地磚損壞,北區,人行道設施,地磚損壞,,北區和緯路四段147號人行道地磚凹陷等5件搶修,經度:120.190380868107 緯度:23.008461469954X_97坐標:167007.35 Y_97坐標:2545449.29
741,1080800314,2019/08/23 10:49:13,結案,PC,第一工務大隊,王雅欣,水溝,北區,排水設施,水溝,,北區和緯路一段(鄰公園路延平公園旁)溝邊破損等5件搶修,經度:120.210947209159 緯度:23.0107533831888X_97坐標:169117.03 Y_97坐標:2545691.6
742,1080800313,2019/08/23 10:42:13,結案,PC,第一工務大隊,王雅欣,水溝,北區,排水設施,水溝,,北區西門路三段107-1號(胡椒餅店)旁側溝破損等5件搶修,經度:120.203628178745 緯度:23.0029261840193X_97坐標:168362.04 Y_97坐標:2544828.87
